classIDx,video_name,image_name,frame_idx,inter_neg_score,inter_pos_score,intra_score,score,mean_score,std_score,min_score,max_score
102,c03_20210216125108,c03_20210216125108_78,78,0.8552214,0.8394323,0.5218636,-0.33336,-0.30651,0.08185,-0.42095,-0.13782
102,c03_20210216125108,c03_20210216125108_79,79,0.8392676,0.83384717,0.5252888,-0.31398,-0.30587,0.08783,-0.42376,-0.11033
102,c03_20210216125108,c03_20210216125108_80,80,0.83179677,0.84489524,0.51083064,-0.33406,-0.31241,0.08813,-0.42687,-0.12196
102,c03_20210216125108,c03_20210216125108_81,81,0.82110804,0.8292502,0.50612044,-0.32313,-0.31499,0.084,-0.43029,-0.14849
102,c03_20210216125108,c03_20210216125108_82,82,0.8364941,0.82187563,0.49046886,-0.34603,-0.3162,0.09326,-0.43882,-0.14456
102,c03_20210216125108,c03_20210216125108_83,83,0.83943033,0.8190856,0.48485303,-0.35458,-0.32283,0.08899,-0.45395,-0.13809
102,c03_20210216125108,c03_20210216125108_84,84,0.85065323,0.8358059,0.4846692,-0.36598,-0.32009,0.08835,-0.44823,-0.1542
102,c03_20210216125108,c03_20210216125108_85,85,0.84546304,0.8374694,0.49334127,-0.35212,-0.32942,0.08025,-0.45014,-0.16252
102,c03_20210216125108,c03_20210216125108_86,86,0.83648705,0.8464813,0.5158683,-0.33061,-0.32304,0.07003,-0.42106,-0.16954
102,c03_20210216125108,c03_20210216125108_87,87,0.84527737,0.8441291,0.5179833,-0.32729,-0.3214,0.06895,-0.43176,-0.19468
102,c03_20210216125108,c03_20210216125108_88,88,0.8366817,0.824347,0.5269326,-0.30975,-0.31264,0.06881,-0.41826,-0.17411
102,c03_20210216125108,c03_20210216125108_89,89,0.85114187,0.8339025,0.5594657,-0.29168,-0.2738,0.05598,-0.38223,-0.18206
102,c03_20210216125108,c03_20210216125108_90,90,0.8444685,0.80897176,0.5787504,-0.26572,-0.25305,0.05629,-0.36181,-0.14354
102,c03_20210216125108,c03_20210216125108_91,91,0.8729757,0.84129405,0.57896924,-0.29401,-0.268,0.07013,-0.38681,-0.11922
102,c03_20210216125108,c03_20210216125108_92,92,0.8705063,0.8355471,0.6365132,-0.23399,-0.21685,0.05152,-0.30443,-0.10042
102,c03_20210216125108,c03_20210216125108_101,101,0.8607746,0.84737885,0.621708,-0.23907,-0.26238,0.05104,-0.35212,-0.20733
102,c03_20210216125108,c03_20210216125108_112,112,0.87214315,0.87459075,0.6409143,-0.23368,-0.24919,0.05829,-0.34958,-0.14905
102,c03_20210216125108,c03_20210216125108_113,113,0.8653078,0.8804931,0.61115485,-0.26934,-0.26223,0.06247,-0.36107,-0.15371
102,c03_20210216125108,c03_20210216125108_114,114,0.86676186,0.85540986,0.5817983,-0.28496,-0.27098,0.06601,-0.38405,-0.1485
102,c03_20210216125108,c03_20210216125108_115,115,0.8707063,0.85295963,0.55911696,-0.31159,-0.27546,0.07908,-0.3912,-0.12793
102,c03_20210216125108,c03_20210216125108_116,116,0.8692163,0.8576438,0.55013996,-0.31908,-0.28809,0.08362,-0.41366,-0.12832
102,c03_20210216125108,c03_20210216125108_117,117,0.8728343,0.85872304,0.5507482,-0.32209,-0.28118,0.08254,-0.40103,-0.13424
102,c03_20210216125108,c03_20210216125108_118,118,0.874687,0.87428147,0.56200755,-0.31268,-0.28793,0.07566,-0.4128,-0.12896
102,c03_20210216125108,c03_20210216125108_119,119,0.8743141,0.8733959,0.56654954,-0.30776,-0.29178,0.07263,-0.4101,-0.13748
102,c03_20210216125108,c03_20210216125108_120,120,0.87337905,0.86499506,0.53750134,-0.33588,-0.29981,0.07599,-0.41438,-0.14268
102,c03_20210216125108,c03_20210216125108_121,121,0.8737205,0.87571764,0.5636724,-0.31205,-0.28868,0.07428,-0.40483,-0.13917
102,c03_20210216125108,c03_20210216125108_122,122,0.87590116,0.866481,0.551841,-0.32406,-0.30123,0.07465,-0.41949,-0.1461
102,c03_20210216125108,c03_20210216125108_123,123,0.88495773,0.8646643,0.5658775,-0.31908,-0.29105,0.06906,-0.39918,-0.14519
102,c03_20210216125108,c03_20210216125108_124,124,0.8751068,0.87148464,0.57506317,-0.30004,-0.28159,0.07118,-0.39628,-0.15351
102,c03_20210216125108,c03_20210216125108_125,125,0.87254095,0.86288476,0.5613066,-0.31123,-0.28358,0.06981,-0.38457,-0.14613
102,c03_20210216125108,c03_20210216125108_126,126,0.87041175,0.8662721,0.576561,-0.29385,-0.27536,0.0695,-0.39123,-0.14519
102,c03_20210216125108,c03_20210216125108_127,127,0.8618046,0.87169135,0.59030205,-0.28139,-0.2854,0.06634,-0.41386,-0.18954
102,c03_20210216125108,c03_20210216125108_128,128,0.8683919,0.864563,0.6197466,-0.24865,-0.19085,0.05915,-0.32135,-0.10833
102,c03_20210217125322,c03_20210217125322_1,1,0.8738986,0.8802124,0.48951876,-0.39069,-0.35965,0.06477,-0.47797,-0.26628
102,c03_20210217125322,c03_20210217125322_4,4,0.87188506,0.86246943,0.5421127,-0.32977,-0.34087,0.05092,-0.40667,-0.21641
102,c03_20210217125322,c03_20210217125322_5,5,0.8686757,0.86909413,0.5449034,-0.32419,-0.27502,0.07569,-0.37396,-0.11316
102,c03_20210217125322,c03_20210217125322_6,6,0.8786893,0.872031,0.5459655,-0.33272,-0.27558,0.07714,-0.37802,-0.11349
102,c03_20210217125322,c03_20210217125322_7,7,0.88128674,0.8658714,0.53703016,-0.34426,-0.29161,0.07299,-0.3845,-0.1251
102,c03_20210217125322,c03_20210217125322_8,8,0.8826637,0.86495817,0.53916436,-0.3435,-0.28794,0.07147,-0.37878,-0.12488
102,c03_20210217125322,c03_20210217125322_9,9,0.88354313,0.8741139,0.53756857,-0.34597,-0.29332,0.07722,-0.39068,-0.12284
102,c03_20210217125322,c03_20210217125322_10,10,0.88192457,0.8693233,0.54299355,-0.33893,-0.28985,0.07873,-0.3885,-0.11191
102,c03_20210217125322,c03_20210217125322_11,11,0.886382,0.86686385,0.5542166,-0.33217,-0.28027,0.06977,-0.36556,-0.11341
102,c03_20210217125322,c03_20210217125322_12,12,0.8797231,0.8599061,0.5723493,-0.30737,-0.27448,0.06821,-0.35057,-0.10334
102,c03_20210217125322,c03_20210217125322_13,13,0.881101,0.87100947,0.59150887,-0.28959,-0.28005,0.05857,-0.34777,-0.12649
102,c03_20210217125322,c03_20210217125322_14,14,0.877267,0.86859035,0.589558,-0.28771,-0.26928,0.05211,-0.33351,-0.13669
102,c03_20210217125322,c03_20210217125322_15,15,0.8836659,0.8730006,0.59679425,-0.28687,-0.27309,0.05538,-0.32796,-0.13374
102,c03_20210217125322,c03_20210217125322_17,17,0.86778605,0.8605367,0.5984371,-0.26935,-0.26744,0.05047,-0.30839,-0.13923
102,c03_20210217125322,c03_20210217125322_18,18,0.88426566,0.8726216,0.59082097,-0.29344,-0.2733,0.05853,-0.33372,-0.12591
102,c03_20210217125322,c03_20210217125322_19,19,0.9009129,0.88964623,0.59267145,-0.30824,-0.27847,0.06017,-0.32486,-0.128
102,c03_20210217125322,c03_20210217125322_20,20,0.8931579,0.8849715,0.60430384,-0.28885,-0.27575,0.05257,-0.31895,-0.13924
102,c03_20210217125322,c03_20210217125322_21,21,0.9042503,0.89401203,0.61128503,-0.29297,-0.29218,0.05571,-0.36027,-0.15385
102,c03_20210217125322,c03_20210217125322_23,23,0.8984914,0.8856995,0.57558715,-0.3229,-0.28862,0.0639,-0.33821,-0.13379
102,c03_20210217125322,c03_20210217125322_24,24,0.89162135,0.8793918,0.5806725,-0.31095,-0.27133,0.06148,-0.32276,-0.12711
102,c03_20210217125322,c03_20210217125322_26,26,0.8796377,0.8749737,0.60834354,-0.27129,-0.25118,0.05003,-0.30214,-0.13322
102,c03_20210217125322,c03_20210217125322_27,27,0.88276374,0.8967182,0.64585817,-0.25086,-0.24703,0.05081,-0.30487,-0.1361
102,c03_20210217125322,c03_20210217125322_28,28,0.893333,0.8888881,0.6123539,-0.28098,-0.27353,0.05957,-0.34504,-0.145
102,c03_20210217125322,c03_20210217125322_29,29,0.89155585,0.8913357,0.5752621,-0.31629,-0.28253,0.0595,-0.33302,-0.15962
102,c03_20210217125322,c03_20210217125322_30,30,0.8992548,0.8838917,0.61426,-0.28499,-0.27368,0.05689,-0.31678,-0.15268
102,c03_20210217125322,c03_20210217125322_31,31,0.89043665,0.8839623,0.6030174,-0.28742,-0.28164,0.06376,-0.3434,-0.14856
102,c03_20210217125322,c03_20210217125322_32,32,0.9036531,0.885025,0.58460236,-0.31905,-0.2789,0.05941,-0.31924,-0.14459
102,c03_20210217125322,c03_20210217125322_33,33,0.89918494,0.8907882,0.58708274,-0.3121,-0.2779,0.0567,-0.31692,-0.13991
102,c03_20210217125322,c03_20210217125322_34,34,0.9083979,0.8911807,0.59815836,-0.31024,-0.28459,0.05906,-0.33114,-0.1345
102,c03_20210217125322,c03_20210217125322_35,35,0.8964029,0.8998968,0.59907985,-0.30082,-0.27799,0.05285,-0.32224,-0.14079
102,c03_20210217125322,c03_20210217125322_36,36,0.9005097,0.8924032,0.5959853,-0.30452,-0.28567,0.05714,-0.33243,-0.13849
102,c03_20210217125322,c03_20210217125322_37,37,0.89348495,0.8875741,0.5967913,-0.29669,-0.27223,0.05964,-0.32525,-0.12621
102,c03_20210217125322,c03_20210217125322_38,38,0.8943466,0.89405733,0.5880877,-0.30626,-0.28685,0.05847,-0.35372,-0.15449
102,c03_20210217125322,c03_20210217125322_39,39,0.8837217,0.88841033,0.59792185,-0.29049,-0.28205,0.05719,-0.35737,-0.16621
102,c03_20210217125322,c03_20210217125322_40,40,0.8930007,0.88861156,0.6045223,-0.28848,-0.27608,0.05159,-0.32105,-0.16076
102,c03_20210217125322,c03_20210217125322_42,42,0.8936698,0.895924,0.61597383,-0.27995,-0.26069,0.05208,-0.30162,-0.14153
102,c03_20210217125322,c03_20210217125322_43,43,0.8977119,0.88926816,0.58237576,-0.31534,-0.27287,0.05437,-0.31534,-0.14164
102,c03_20210217125322,c03_20210217125322_53,53,0.86235034,0.882598,0.57770705,-0.30489,-0.26952,0.05158,-0.35958,-0.19691
102,c03_20210217125322,c03_20210217125322_54,54,0.8588035,0.87136453,0.575972,-0.29539,-0.2641,0.05467,-0.35969,-0.17934
102,c03_20210217125322,c03_20210217125322_65,65,0.86592203,0.8442271,0.6256573,-0.24026,-0.23949,0.05169,-0.32886,-0.1565
102,c03_20210217125322,c03_20210217125322_66,66,0.84249973,0.82097507,0.5871069,-0.25539,-0.2413,0.05137,-0.3381,-0.15254
102,c03_20210217125322,c03_20210217125322_67,67,0.842409,0.8355739,0.54723173,-0.29518,-0.27209,0.07247,-0.38406,-0.14495
102,c03_20210217125322,c03_20210217125322_68,68,0.84515566,0.84183717,0.5625052,-0.28265,-0.26218,0.07633,-0.37829,-0.11587
102,c03_20210217125322,c03_20210217125322_69,69,0.8441253,0.83208054,0.61202455,-0.2321,-0.24109,0.07152,-0.36787,-0.12288
102,c03_20210217125322,c03_20210217125322_70,70,0.87106025,0.8396969,0.5605099,-0.31055,-0.26697,0.08769,-0.39499,-0.09714
102,c03_20210217125322,c03_20210217125322_71,71,0.8540549,0.8527751,0.5626098,-0.29145,-0.27021,0.07097,-0.38007,-0.14095
102,c03_20210217125322,c03_20210217125322_72,72,0.84341276,0.8335059,0.5387807,-0.30463,-0.28812,0.07858,-0.40247,-0.15299
102,c03_20210217125322,c03_20210217125322_73,73,0.84233004,0.84196806,0.55169964,-0.29063,-0.29537,0.08273,-0.42404,-0.1485
102,c03_20210217125322,c03_20210217125322_74,74,0.8418467,0.85532284,0.5538795,-0.30144,-0.2784,0.07605,-0.38518,-0.13242
102,c03_20210217125322,c03_20210217125322_75,75,0.85007715,0.85914886,0.5278162,-0.33133,-0.29958,0.0795,-0.42324,-0.1493
102,c03_20210217125322,c03_20210217125322_76,76,0.85308707,0.8641231,0.527403,-0.33672,-0.29525,0.07401,-0.4045,-0.14012
102,c03_20210217125322,c03_20210217125322_77,77,0.84080744,0.8625323,0.52114093,-0.34139,-0.29391,0.07968,-0.4099,-0.12326
102,c03_20210217125322,c03_20210217125322_78,78,0.8448366,0.857106,0.51556253,-0.34154,-0.30651,0.08185,-0.42095,-0.13782
102,c03_20210217125322,c03_20210217125322_79,79,0.8487301,0.8598786,0.50653905,-0.35334,-0.30587,0.08783,-0.42376,-0.11033
102,c03_20210217125322,c03_20210217125322_80,80,0.84124684,0.8692992,0.5008367,-0.36846,-0.31241,0.08813,-0.42687,-0.12196
102,c03_20210217125322,c03_20210217125322_81,81,0.84925973,0.8765541,0.5048444,-0.37171,-0.31499,0.084,-0.43029,-0.14849
102,c03_20210217125322,c03_20210217125322_82,82,0.84112984,0.86854565,0.49162686,-0.37692,-0.3162,0.09326,-0.43882,-0.14456
102,c03_20210217125322,c03_20210217125322_83,83,0.8350363,0.8511925,0.4964727,-0.35472,-0.32283,0.08899,-0.45395,-0.13809
102,c03_20210217125322,c03_20210217125322_84,84,0.84628767,0.8577598,0.51335984,-0.3444,-0.32009,0.08835,-0.44823,-0.1542
102,c03_20210217125322,c03_20210217125322_85,85,0.8467538,0.8517462,0.51953566,-0.33221,-0.32942,0.08025,-0.45014,-0.16252
102,c03_20210217125322,c03_20210217125322_86,86,0.8459227,0.8614035,0.5141417,-0.34726,-0.32304,0.07003,-0.42106,-0.16954
102,c03_20210217125322,c03_20210217125322_87,87,0.8430233,0.8443983,0.52213013,-0.32227,-0.3214,0.06895,-0.43176,-0.19468
102,c03_20210217125322,c03_20210217125322_88,88,0.85326344,0.8382392,0.54488856,-0.30837,-0.31264,0.06881,-0.41826,-0.17411
102,c03_20210217125322,c03_20210217125322_89,89,0.85262495,0.83667904,0.5525323,-0.30009,-0.2738,0.05598,-0.38223,-0.18206
102,c03_20210217125322,c03_20210217125322_90,90,0.8624537,0.826561,0.57128954,-0.29116,-0.25305,0.05629,-0.36181,-0.14354
102,c03_20210217125322,c03_20210217125322_91,91,0.88206255,0.8431277,0.5589006,-0.32316,-0.268,0.07013,-0.38681,-0.11922
102,c03_20210217125322,c03_20210217125322_92,92,0.8652182,0.8348995,0.63193125,-0.23329,-0.21685,0.05152,-0.30443,-0.10042
102,c03_20210217125322,c03_20210217125322_101,101,0.8767302,0.8353807,0.60594004,-0.27079,-0.26238,0.05104,-0.35212,-0.20733
102,c03_20210217125322,c03_20210217125322_112,112,0.87402725,0.87004226,0.58649963,-0.28753,-0.24919,0.05829,-0.34958,-0.14905
102,c03_20210217125322,c03_20210217125322_113,113,0.87249744,0.86461926,0.5735595,-0.29894,-0.26223,0.06247,-0.36107,-0.15371
102,c03_20210217125322,c03_20210217125322_114,114,0.8745472,0.87146723,0.5712272,-0.30332,-0.27098,0.06601,-0.38405,-0.1485
102,c03_20210217125322,c03_20210217125322_115,115,0.8869922,0.8750343,0.54631454,-0.34068,-0.27546,0.07908,-0.3912,-0.12793
102,c03_20210217125322,c03_20210217125322_116,116,0.8912041,0.8695253,0.54333246,-0.34787,-0.28809,0.08362,-0.41366,-0.12832
102,c03_20210217125322,c03_20210217125322_117,117,0.8846198,0.86766946,0.5409703,-0.34365,-0.28118,0.08254,-0.40103,-0.13424
102,c03_20210217125322,c03_20210217125322_118,118,0.8667457,0.8480874,0.5248446,-0.3419,-0.28793,0.07566,-0.4128,-0.12896
102,c03_20210217125322,c03_20210217125322_119,119,0.8752997,0.8688086,0.53092813,-0.34437,-0.29178,0.07263,-0.4101,-0.13748
102,c03_20210217125322,c03_20210217125322_120,120,0.87068623,0.87198746,0.53159606,-0.34039,-0.29981,0.07599,-0.41438,-0.14268
102,c03_20210217125322,c03_20210217125322_121,121,0.87586236,0.86652136,0.5374236,-0.33844,-0.28868,0.07428,-0.40483,-0.13917
102,c03_20210217125322,c03_20210217125322_122,122,0.8829479,0.85308444,0.5251684,-0.35778,-0.30123,0.07465,-0.41949,-0.1461
102,c03_20210217125322,c03_20210217125322_123,123,0.8776108,0.85425675,0.5447206,-0.33289,-0.29105,0.06906,-0.39918,-0.14519
102,c03_20210217125322,c03_20210217125322_124,124,0.8822752,0.85445726,0.5435318,-0.33874,-0.28159,0.07118,-0.39628,-0.15351
102,c03_20210217125322,c03_20210217125322_125,125,0.88234246,0.8587967,0.55262613,-0.32972,-0.28358,0.06981,-0.38457,-0.14613
102,c03_20210217125322,c03_20210217125322_126,126,0.8861896,0.8499592,0.54986644,-0.33632,-0.27536,0.0695,-0.39123,-0.14519
102,c03_20210217125322,c03_20210217125322_127,127,0.87989026,0.84877807,0.52833664,-0.35155,-0.2854,0.06634,-0.41386,-0.18954
102,c03_20210217125322,c03_20210217125322_128,128,0.86244446,0.86233926,0.723069,-0.13938,-0.19085,0.05915,-0.32135,-0.10833
102,c03_20210222125742,c03_20210222125742_1,1,0.8672272,0.8390243,0.6009447,-0.26628,-0.35965,0.06477,-0.47797,-0.26628
102,c03_20210222125742,c03_20210222125742_4,4,0.86499465,0.86988866,0.5106928,-0.3592,-0.34087,0.05092,-0.40667,-0.21641
102,c03_20210222125742,c03_20210222125742_5,5,0.86405087,0.86623216,0.54400915,-0.32222,-0.27502,0.07569,-0.37396,-0.11316
102,c03_20210222125742,c03_20210222125742_6,6,0.8610946,0.86324996,0.54214656,-0.3211,-0.27558,0.07714,-0.37802,-0.11349
102,c03_20210222125742,c03_20210222125742_7,7,0.8668299,0.85120964,0.53323853,-0.33359,-0.29161,0.07299,-0.3845,-0.1251
102,c03_20210222125742,c03_20210222125742_8,8,0.8640159,0.8597885,0.5430218,-0.32099,-0.28794,0.07147,-0.37878,-0.12488
102,c03_20210222125742,c03_20210222125742_9,9,0.870226,0.8574977,0.5339663,-0.33626,-0.29332,0.07722,-0.39068,-0.12284
102,c03_20210222125742,c03_20210222125742_10,10,0.8752605,0.8603128,0.53199357,-0.34327,-0.28985,0.07873,-0.3885,-0.11191
102,c03_20210222125742,c03_20210222125742_11,11,0.86722195,0.858086,0.5571885,-0.31003,-0.28027,0.06977,-0.36556,-0.11341
102,c03_20210222125742,c03_20210222125742_12,12,0.86589086,0.8662344,0.5813689,-0.28487,-0.27448,0.06821,-0.35057,-0.10334
102,c03_20210222125742,c03_20210222125742_13,13,0.87900984,0.87643456,0.5721757,-0.30683,-0.28005,0.05857,-0.34777,-0.12649
102,c03_20210222125742,c03_20210222125742_14,14,0.874332,0.86566377,0.5852348,-0.2891,-0.26928,0.05211,-0.33351,-0.13669
102,c03_20210222125742,c03_20210222125742_15,15,0.8774866,0.8650653,0.5924556,-0.28503,-0.27309,0.05538,-0.32796,-0.13374
102,c03_20210222125742,c03_20210222125742_17,17,0.8894973,0.86130166,0.61024094,-0.27926,-0.26744,0.05047,-0.30839,-0.13923
102,c03_20210222125742,c03_20210222125742_18,18,0.88618565,0.8622533,0.603168,-0.28302,-0.2733,0.05853,-0.33372,-0.12591
102,c03_20210222125742,c03_20210222125742_19,19,0.902687,0.89379716,0.59247094,-0.31022,-0.27847,0.06017,-0.32486,-0.128
102,c03_20210222125742,c03_20210222125742_20,20,0.90212244,0.8923354,0.5977589,-0.30436,-0.27575,0.05257,-0.31895,-0.13924
102,c03_20210222125742,c03_20210222125742_21,21,0.89705473,0.89871615,0.6341367,-0.26458,-0.29218,0.05571,-0.36027,-0.15385
102,c03_20210222125742,c03_20210222125742_23,23,0.89567125,0.8865925,0.59729815,-0.29837,-0.28862,0.0639,-0.33821,-0.13379
102,c03_20210222125742,c03_20210222125742_24,24,0.8875013,0.9032755,0.6307783,-0.2725,-0.27133,0.06148,-0.32276,-0.12711
102,c03_20210222125742,c03_20210222125742_26,26,0.88152665,0.8841754,0.66444606,-0.21973,-0.25118,0.05003,-0.30214,-0.13322
102,c03_20210222125742,c03_20210222125742_27,27,0.8892795,0.8893453,0.6860274,-0.20332,-0.24703,0.05081,-0.30487,-0.1361
102,c03_20210222125742,c03_20210222125742_28,28,0.89559156,0.899899,0.6361196,-0.26378,-0.27353,0.05957,-0.34504,-0.145
102,c03_20210222125742,c03_20210222125742_29,29,0.8925861,0.89108956,0.594684,-0.2979,-0.28253,0.0595,-0.33302,-0.15962
102,c03_20210222125742,c03_20210222125742_30,30,0.8951608,0.8831551,0.5952647,-0.2999,-0.27368,0.05689,-0.31678,-0.15268
102,c03_20210222125742,c03_20210222125742_31,31,0.8933832,0.89306706,0.5955403,-0.29784,-0.28164,0.06376,-0.3434,-0.14856
102,c03_20210222125742,c03_20210222125742_32,32,0.90111136,0.8844632,0.59688836,-0.30422,-0.2789,0.05941,-0.31924,-0.14459
102,c03_20210222125742,c03_20210222125742_33,33,0.8947369,0.88783926,0.58623815,-0.3085,-0.2779,0.0567,-0.31692,-0.13991
102,c03_20210222125742,c03_20210222125742_34,34,0.9081038,0.88162506,0.57696503,-0.33114,-0.28459,0.05906,-0.33114,-0.1345
102,c03_20210222125742,c03_20210222125742_35,35,0.90081954,0.8971348,0.58400226,-0.31682,-0.27799,0.05285,-0.32224,-0.14079
102,c03_20210222125742,c03_20210222125742_36,36,0.903192,0.88200676,0.5707621,-0.33243,-0.28567,0.05714,-0.33243,-0.13849
102,c03_20210222125742,c03_20210222125742_37,37,0.9121753,0.88876307,0.5869267,-0.32525,-0.27223,0.05964,-0.32525,-0.12621
102,c03_20210222125742,c03_20210222125742_38,38,0.8935505,0.8828598,0.58391064,-0.30964,-0.28685,0.05847,-0.35372,-0.15449
102,c03_20210222125742,c03_20210222125742_39,39,0.8944064,0.88363975,0.57771957,-0.31669,-0.28205,0.05719,-0.35737,-0.16621
102,c03_20210222125742,c03_20210222125742_40,40,0.89150655,0.89060414,0.58459044,-0.30692,-0.27608,0.05159,-0.32105,-0.16076
102,c03_20210222125742,c03_20210222125742_42,42,0.8900733,0.8842472,0.60948837,-0.28058,-0.26069,0.05208,-0.30162,-0.14153
102,c03_20210222125742,c03_20210222125742_43,43,0.89022315,0.8804654,0.62379205,-0.26643,-0.27287,0.05437,-0.31534,-0.14164
102,c03_20210222125742,c03_20210222125742_53,53,0.8721236,0.86863136,0.60379565,-0.26833,-0.26952,0.05158,-0.35958,-0.19691
102,c03_20210222125742,c03_20210222125742_54,54,0.86873096,0.86653924,0.5976699,-0.27106,-0.2641,0.05467,-0.35969,-0.17934
102,c03_20210222125742,c03_20210222125742_65,65,0.83666193,0.8244177,0.62231326,-0.21435,-0.23949,0.05169,-0.32886,-0.1565
102,c03_20210222125742,c03_20210222125742_66,66,0.85512865,0.83149314,0.6054678,-0.24966,-0.2413,0.05137,-0.3381,-0.15254
102,c03_20210222125742,c03_20210222125742_67,67,0.8341019,0.820942,0.560282,-0.27382,-0.27209,0.07247,-0.38406,-0.14495
102,c03_20210222125742,c03_20210222125742_68,68,0.8355105,0.81807405,0.5434353,-0.29208,-0.26218,0.07633,-0.37829,-0.11587
102,c03_20210222125742,c03_20210222125742_69,69,0.8563567,0.8306315,0.55872893,-0.29763,-0.24109,0.07152,-0.36787,-0.12288
102,c03_20210222125742,c03_20210222125742_70,70,0.85070515,0.8306855,0.5416534,-0.30905,-0.26697,0.08769,-0.39499,-0.09714
102,c03_20210222125742,c03_20210222125742_71,71,0.857584,0.84491664,0.55421543,-0.30337,-0.27021,0.07097,-0.38007,-0.14095
102,c03_20210222125742,c03_20210222125742_72,72,0.8376578,0.8254255,0.566597,-0.27106,-0.28812,0.07858,-0.40247,-0.15299
102,c03_20210222125742,c03_20210222125742_73,73,0.84964216,0.8444902,0.5730982,-0.27654,-0.29537,0.08273,-0.42404,-0.1485
102,c03_20210222125742,c03_20210222125742_74,74,0.8468245,0.8394561,0.58774686,-0.25908,-0.2784,0.07605,-0.38518,-0.13242
102,c03_20210222125742,c03_20210222125742_75,75,0.8503193,0.84810245,0.5850442,-0.26528,-0.29958,0.0795,-0.42324,-0.1493
102,c03_20210222125742,c03_20210222125742_76,76,0.8514819,0.84375507,0.56456375,-0.28692,-0.29525,0.07401,-0.4045,-0.14012
102,c03_20210222125742,c03_20210222125742_77,77,0.84821415,0.84206945,0.5352081,-0.31301,-0.29391,0.07968,-0.4099,-0.12326
102,c03_20210222125742,c03_20210222125742_78,78,0.8501036,0.84301114,0.5116931,-0.33841,-0.30651,0.08185,-0.42095,-0.13782
102,c03_20210222125742,c03_20210222125742_79,79,0.8263389,0.8482139,0.521151,-0.32706,-0.30587,0.08783,-0.42376,-0.11033
102,c03_20210222125742,c03_20210222125742_80,80,0.8502699,0.8483056,0.50394285,-0.34633,-0.31241,0.08813,-0.42687,-0.12196
102,c03_20210222125742,c03_20210222125742_81,81,0.84039605,0.8561348,0.49745995,-0.35867,-0.31499,0.084,-0.43029,-0.14849
102,c03_20210222125742,c03_20210222125742_82,82,0.83823586,0.855033,0.5039415,-0.35109,-0.3162,0.09326,-0.43882,-0.14456
102,c03_20210222125742,c03_20210222125742_83,83,0.8295996,0.8527226,0.49566483,-0.35706,-0.32283,0.08899,-0.45395,-0.13809
102,c03_20210222125742,c03_20210222125742_84,84,0.84638095,0.859486,0.51208633,-0.3474,-0.32009,0.08835,-0.44823,-0.1542
102,c03_20210222125742,c03_20210222125742_85,85,0.8370251,0.8463119,0.4856517,-0.36066,-0.32942,0.08025,-0.45014,-0.16252
102,c03_20210222125742,c03_20210222125742_86,86,0.8424447,0.8619964,0.513403,-0.34859,-0.32304,0.07003,-0.42106,-0.16954
102,c03_20210222125742,c03_20210222125742_87,87,0.85505235,0.85691524,0.5037006,-0.35321,-0.3214,0.06895,-0.43176,-0.19468
102,c03_20210222125742,c03_20210222125742_88,88,0.86072373,0.8581121,0.5199655,-0.34076,-0.31264,0.06881,-0.41826,-0.17411
102,c03_20210222125742,c03_20210222125742_89,89,0.85595626,0.8297224,0.59667087,-0.25929,-0.2738,0.05598,-0.38223,-0.18206
102,c03_20210222125742,c03_20210222125742_90,90,0.8403749,0.8107997,0.58731043,-0.25306,-0.25305,0.05629,-0.36181,-0.14354
102,c03_20210222125742,c03_20210222125742_91,91,0.86060286,0.845623,0.5959942,-0.26461,-0.268,0.07013,-0.38681,-0.11922
102,c03_20210222125742,c03_20210222125742_92,92,0.85881984,0.8673806,0.6768804,-0.1905,-0.21685,0.05152,-0.30443,-0.10042
102,c03_20210222125742,c03_20210222125742_101,101,0.8477657,0.8476194,0.63819796,-0.20957,-0.26238,0.05104,-0.35212,-0.20733
102,c03_20210222125742,c03_20210222125742_112,112,0.8603194,0.8585664,0.6103271,-0.24999,-0.24919,0.05829,-0.34958,-0.14905
102,c03_20210222125742,c03_20210222125742_113,113,0.8602401,0.8516084,0.57493603,-0.2853,-0.26223,0.06247,-0.36107,-0.15371
102,c03_20210222125742,c03_20210222125742_114,114,0.85970247,0.8659378,0.60971904,-0.25622,-0.27098,0.06601,-0.38405,-0.1485
102,c03_20210222125742,c03_20210222125742_115,115,0.8678045,0.86632395,0.5846474,-0.28316,-0.27546,0.07908,-0.3912,-0.12793
102,c03_20210222125742,c03_20210222125742_116,116,0.85848093,0.8568334,0.5659717,-0.29251,-0.28809,0.08362,-0.41366,-0.12832
102,c03_20210222125742,c03_20210222125742_117,117,0.8638679,0.8681272,0.58788764,-0.28024,-0.28118,0.08254,-0.40103,-0.13424
102,c03_20210222125742,c03_20210222125742_118,118,0.85895634,0.8451046,0.5780611,-0.2809,-0.28793,0.07566,-0.4128,-0.12896
102,c03_20210222125742,c03_20210222125742_119,119,0.8675532,0.8541079,0.5584923,-0.30906,-0.29178,0.07263,-0.4101,-0.13748
102,c03_20210222125742,c03_20210222125742_120,120,0.8579351,0.8377129,0.5299718,-0.32796,-0.29981,0.07599,-0.41438,-0.14268
102,c03_20210222125742,c03_20210222125742_121,121,0.86532485,0.84359264,0.5504906,-0.31483,-0.28868,0.07428,-0.40483,-0.13917
102,c03_20210222125742,c03_20210222125742_122,122,0.8754826,0.85540175,0.5624106,-0.31307,-0.30123,0.07465,-0.41949,-0.1461
